"id","average_wage","industry","average_price","category","year"
4094,40762,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",126.24,Šunkový salám,2013
4095,24823,Vzdělávání,126.24,Šunkový salám,2013
4096,23616,Zásobování vodou; činnosti související s odpady a sanacemi,126.24,Šunkový salám,2013
4097,25131,Zdravotní a sociální péče,126.24,Šunkový salám,2013
4098,20519,"Zemědělství, lesnictví, rybářství",126.24,Šunkový salám,2013
4099,24792,Zpracovatelský průmysl,126.24,Šunkový salám,2013
4100,25031,,126.24,Šunkový salám,2013
4101,16829,Administrativní a podpůrné činnosti,41.00,Těstoviny vaječné,2013
4102,22152,Činnosti v oblasti nemovitostí,41.00,Těstoviny vaječné,2013
4103,23414,Doprava a skladování,41.00,Těstoviny vaječné,2013
4104,46155,Informační a komunikační činnosti,41.00,Těstoviny vaječné,2013
4105,20511,"Kulturní, zábavní a rekreační činnosti",41.00,Těstoviny vaječné,2013
4106,19858,Ostatní činnosti,41.00,Těstoviny vaječné,2013
4107,46317,Peněžnictví a pojišťovnictví,41.00,Těstoviny vaječné,2013
4108,31825,"Profesní, vědecké a technické činnosti",41.00,Těstoviny vaječné,2013
4109,22379,Stavebnictví,41.00,Těstoviny vaječné,2013
4110,31487,Těžba a dobývání,41.00,Těstoviny vaječné,2013
4111,13735,"Ubytování, stravování a pohostinství",41.00,Těstoviny vaječné,2013
4112,23130,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,41.00,Těstoviny vaječné,2013
4113,26745,Veřejná správa a obrana; povinné sociální zabezpečení,41.00,Těstoviny vaječné,2013
4114,40762,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",41.00,Těstoviny vaječné,2013
4115,24823,Vzdělávání,41.00,Těstoviny vaječné,2013
4116,23616,Zásobování vodou; činnosti související s odpady a sanacemi,41.00,Těstoviny vaječné,2013
4117,25131,Zdravotní a sociální péče,41.00,Těstoviny vaječné,2013
4118,20519,"Zemědělství, lesnictví, rybářství",41.00,Těstoviny vaječné,2013
4119,24792,Zpracovatelský průmysl,41.00,Těstoviny vaječné,2013
4120,25031,,41.00,Těstoviny vaječné,2013
4121,16829,Administrativní a podpůrné činnosti,30.48,Vejce slepičí čerstvá,2013
4122,22152,Činnosti v oblasti nemovitostí,30.48,Vejce slepičí čerstvá,2013
4123,23414,Doprava a skladování,30.48,Vejce slepičí čerstvá,2013
4124,46155,Informační a komunikační činnosti,30.48,Vejce slepičí čerstvá,2013
4125,20511,"Kulturní, zábavní a rekreační činnosti",30.48,Vejce slepičí čerstvá,2013
4126,19858,Ostatní činnosti,30.48,Vejce slepičí čerstvá,2013
4127,46317,Peněžnictví a pojišťovnictví,30.48,Vejce slepičí čerstvá,2013
4128,31825,"Profesní, vědecké a technické činnosti",30.48,Vejce slepičí čerstvá,2013
4129,22379,Stavebnictví,30.48,Vejce slepičí čerstvá,2013
4130,31487,Těžba a dobývání,30.48,Vejce slepičí čerstvá,2013
4131,13735,"Ubytování, stravování a pohostinství",30.48,Vejce slepičí čerstvá,2013
4132,23130,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,30.48,Vejce slepičí čerstvá,2013
4133,26745,Veřejná správa a obrana; povinné sociální zabezpečení,30.48,Vejce slepičí čerstvá,2013
4134,40762,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30.48,Vejce slepičí čerstvá,2013
4135,24823,Vzdělávání,30.48,Vejce slepičí čerstvá,2013
4136,23616,Zásobování vodou; činnosti související s odpady a sanacemi,30.48,Vejce slepičí čerstvá,2013
4137,25131,Zdravotní a sociální péče,30.48,Vejce slepičí čerstvá,2013
4138,20519,"Zemědělství, lesnictví, rybářství",30.48,Vejce slepičí čerstvá,2013
4139,24792,Zpracovatelský průmysl,30.48,Vejce slepičí čerstvá,2013
4140,25031,,30.48,Vejce slepičí čerstvá,2013
4141,16829,Administrativní a podpůrné činnosti,115.87,Vepřová pečeně s kostí,2013
4142,22152,Činnosti v oblasti nemovitostí,115.87,Vepřová pečeně s kostí,2013
4143,23414,Doprava a skladování,115.87,Vepřová pečeně s kostí,2013
4144,46155,Informační a komunikační činnosti,115.87,Vepřová pečeně s kostí,2013
4145,20511,"Kulturní, zábavní a rekreační činnosti",115.87,Vepřová pečeně s kostí,2013
4146,19858,Ostatní činnosti,115.87,Vepřová pečeně s kostí,2013
4147,46317,Peněžnictví a pojišťovnictví,115.87,Vepřová pečeně s kostí,2013
4148,31825,"Profesní, vědecké a technické činnosti",115.87,Vepřová pečeně s kostí,2013
4149,22379,Stavebnictví,115.87,Vepřová pečeně s kostí,2013
4150,31487,Těžba a dobývání,115.87,Vepřová pečeně s kostí,2013
4151,13735,"Ubytování, stravování a pohostinství",115.87,Vepřová pečeně s kostí,2013
4152,23130,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,115.87,Vepřová pečeně s kostí,2013
4153,26745,Veřejná správa a obrana; povinné sociální zabezpečení,115.87,Vepřová pečeně s kostí,2013
4154,40762,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",115.87,Vepřová pečeně s kostí,2013
4155,24823,Vzdělávání,115.87,Vepřová pečeně s kostí,2013
4156,23616,Zásobování vodou; činnosti související s odpady a sanacemi,115.87,Vepřová pečeně s kostí,2013
4157,25131,Zdravotní a sociální péče,115.87,Vepřová pečeně s kostí,2013
4158,20519,"Zemědělství, lesnictví, rybářství",115.87,Vepřová pečeně s kostí,2013
4159,24792,Zpracovatelský průmysl,115.87,Vepřová pečeně s kostí,2013
4160,25031,,115.87,Vepřová pečeně s kostí,2013
4161,17201,Administrativní a podpůrné činnosti,31.65,Banány žluté,2014
4162,22763,Činnosti v oblasti nemovitostí,31.65,Banány žluté,2014
4163,23874,Doprava a skladování,31.65,Banány žluté,2014
4164,47870,Informační a komunikační činnosti,31.65,Banány žluté,2014
4165,21302,"Kulturní, zábavní a rekreační činnosti",31.65,Banány žluté,2014
4166,20290,Ostatní činnosti,31.65,Banány žluté,2014
4167,48260,Peněžnictví a pojišťovnictví,31.65,Banány žluté,2014
4168,32552,"Profesní, vědecké a technické činnosti",31.65,Banány žluté,2014
4169,22947,Stavebnictví,31.65,Banány žluté,2014
4170,31302,Těžba a dobývání,31.65,Banány žluté,2014
4171,13969,"Ubytování, stravování a pohostinství",31.65,Banány žluté,2014
4172,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,31.65,Banány žluté,2014
4173,27572,Veřejná správa a obrana; povinné sociální zabezpečení,31.65,Banány žluté,2014
4174,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",31.65,Banány žluté,2014
4175,25255,Vzdělávání,31.65,Banány žluté,2014
4176,24244,Zásobování vodou; činnosti související s odpady a sanacemi,31.65,Banány žluté,2014
4177,25767,Zdravotní a sociální péče,31.65,Banány žluté,2014
4178,21299,"Zemědělství, lesnictví, rybářství",31.65,Banány žluté,2014
4179,25702,Zpracovatelský průmysl,31.65,Banány žluté,2014
4180,25760,,31.65,Banány žluté,2014
4181,17201,Administrativní a podpůrné činnosti,22.03,Cukr krystalový,2014
4182,22763,Činnosti v oblasti nemovitostí,22.03,Cukr krystalový,2014
4183,23874,Doprava a skladování,22.03,Cukr krystalový,2014
4184,47870,Informační a komunikační činnosti,22.03,Cukr krystalový,2014
4185,21302,"Kulturní, zábavní a rekreační činnosti",22.03,Cukr krystalový,2014
4186,20290,Ostatní činnosti,22.03,Cukr krystalový,2014
4187,48260,Peněžnictví a pojišťovnictví,22.03,Cukr krystalový,2014
4188,32552,"Profesní, vědecké a technické činnosti",22.03,Cukr krystalový,2014
4189,22947,Stavebnictví,22.03,Cukr krystalový,2014
4190,31302,Těžba a dobývání,22.03,Cukr krystalový,2014
4191,13969,"Ubytování, stravování a pohostinství",22.03,Cukr krystalový,2014
4192,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22.03,Cukr krystalový,2014
4193,27572,Veřejná správa a obrana; povinné sociální zabezpečení,22.03,Cukr krystalový,2014
4194,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",22.03,Cukr krystalový,2014
4195,25255,Vzdělávání,22.03,Cukr krystalový,2014
4196,24244,Zásobování vodou; činnosti související s odpady a sanacemi,22.03,Cukr krystalový,2014
4197,25767,Zdravotní a sociální péče,22.03,Cukr krystalový,2014
4198,21299,"Zemědělství, lesnictví, rybářství",22.03,Cukr krystalový,2014
4199,25702,Zpracovatelský průmysl,22.03,Cukr krystalový,2014
4200,25760,,22.03,Cukr krystalový,2014
4201,17201,Administrativní a podpůrné činnosti,150.61,Eidamská cihla,2014
4202,22763,Činnosti v oblasti nemovitostí,150.61,Eidamská cihla,2014
4203,23874,Doprava a skladování,150.61,Eidamská cihla,2014
4204,47870,Informační a komunikační činnosti,150.61,Eidamská cihla,2014
4205,21302,"Kulturní, zábavní a rekreační činnosti",150.61,Eidamská cihla,2014
4206,20290,Ostatní činnosti,150.61,Eidamská cihla,2014
4207,48260,Peněžnictví a pojišťovnictví,150.61,Eidamská cihla,2014
4208,32552,"Profesní, vědecké a technické činnosti",150.61,Eidamská cihla,2014
4209,22947,Stavebnictví,150.61,Eidamská cihla,2014
4210,31302,Těžba a dobývání,150.61,Eidamská cihla,2014
4211,13969,"Ubytování, stravování a pohostinství",150.61,Eidamská cihla,2014
4212,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,150.61,Eidamská cihla,2014
4213,27572,Veřejná správa a obrana; povinné sociální zabezpečení,150.61,Eidamská cihla,2014
4214,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",150.61,Eidamská cihla,2014
4215,25255,Vzdělávání,150.61,Eidamská cihla,2014
4216,24244,Zásobování vodou; činnosti související s odpady a sanacemi,150.61,Eidamská cihla,2014
4217,25767,Zdravotní a sociální péče,150.61,Eidamská cihla,2014
4218,21299,"Zemědělství, lesnictví, rybářství",150.61,Eidamská cihla,2014
4219,25702,Zpracovatelský průmysl,150.61,Eidamská cihla,2014
4220,25760,,150.61,Eidamská cihla,2014
4221,17201,Administrativní a podpůrné činnosti,204.95,Hovězí maso zadní bez kosti,2014
4222,22763,Činnosti v oblasti nemovitostí,204.95,Hovězí maso zadní bez kosti,2014
4223,23874,Doprava a skladování,204.95,Hovězí maso zadní bez kosti,2014
4224,47870,Informační a komunikační činnosti,204.95,Hovězí maso zadní bez kosti,2014
4225,21302,"Kulturní, zábavní a rekreační činnosti",204.95,Hovězí maso zadní bez kosti,2014
4226,20290,Ostatní činnosti,204.95,Hovězí maso zadní bez kosti,2014
4227,48260,Peněžnictví a pojišťovnictví,204.95,Hovězí maso zadní bez kosti,2014
4228,32552,"Profesní, vědecké a technické činnosti",204.95,Hovězí maso zadní bez kosti,2014
4229,22947,Stavebnictví,204.95,Hovězí maso zadní bez kosti,2014
4230,31302,Těžba a dobývání,204.95,Hovězí maso zadní bez kosti,2014
4231,13969,"Ubytování, stravování a pohostinství",204.95,Hovězí maso zadní bez kosti,2014
4232,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,204.95,Hovězí maso zadní bez kosti,2014
4233,27572,Veřejná správa a obrana; povinné sociální zabezpečení,204.95,Hovězí maso zadní bez kosti,2014
4234,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",204.95,Hovězí maso zadní bez kosti,2014
4235,25255,Vzdělávání,204.95,Hovězí maso zadní bez kosti,2014
4236,24244,Zásobování vodou; činnosti související s odpady a sanacemi,204.95,Hovězí maso zadní bez kosti,2014
4237,25767,Zdravotní a sociální péče,204.95,Hovězí maso zadní bez kosti,2014
4238,21299,"Zemědělství, lesnictví, rybářství",204.95,Hovězí maso zadní bez kosti,2014
4239,25702,Zpracovatelský průmysl,204.95,Hovězí maso zadní bez kosti,2014
4240,25760,,204.95,Hovězí maso zadní bez kosti,2014
4241,17201,Administrativní a podpůrné činnosti,23.00,Chléb konzumní kmínový,2014
4242,22763,Činnosti v oblasti nemovitostí,23.00,Chléb konzumní kmínový,2014
4243,23874,Doprava a skladování,23.00,Chléb konzumní kmínový,2014
4244,47870,Informační a komunikační činnosti,23.00,Chléb konzumní kmínový,2014
4245,21302,"Kulturní, zábavní a rekreační činnosti",23.00,Chléb konzumní kmínový,2014
4246,20290,Ostatní činnosti,23.00,Chléb konzumní kmínový,2014
4247,48260,Peněžnictví a pojišťovnictví,23.00,Chléb konzumní kmínový,2014
4248,32552,"Profesní, vědecké a technické činnosti",23.00,Chléb konzumní kmínový,2014
4249,22947,Stavebnictví,23.00,Chléb konzumní kmínový,2014
4250,31302,Těžba a dobývání,23.00,Chléb konzumní kmínový,2014
4251,13969,"Ubytování, stravování a pohostinství",23.00,Chléb konzumní kmínový,2014
4252,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,23.00,Chléb konzumní kmínový,2014
4253,27572,Veřejná správa a obrana; povinné sociální zabezpečení,23.00,Chléb konzumní kmínový,2014
4254,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",23.00,Chléb konzumní kmínový,2014
4255,25255,Vzdělávání,23.00,Chléb konzumní kmínový,2014
4256,24244,Zásobování vodou; činnosti související s odpady a sanacemi,23.00,Chléb konzumní kmínový,2014
4257,25767,Zdravotní a sociální péče,23.00,Chléb konzumní kmínový,2014
4258,21299,"Zemědělství, lesnictví, rybářství",23.00,Chléb konzumní kmínový,2014
4259,25702,Zpracovatelský průmysl,23.00,Chléb konzumní kmínový,2014
4260,25760,,23.00,Chléb konzumní kmínový,2014
4261,17201,Administrativní a podpůrné činnosti,30.52,Jablka konzumní,2014
4262,22763,Činnosti v oblasti nemovitostí,30.52,Jablka konzumní,2014
4263,23874,Doprava a skladování,30.52,Jablka konzumní,2014
4264,47870,Informační a komunikační činnosti,30.52,Jablka konzumní,2014
4265,21302,"Kulturní, zábavní a rekreační činnosti",30.52,Jablka konzumní,2014
4266,20290,Ostatní činnosti,30.52,Jablka konzumní,2014
4267,48260,Peněžnictví a pojišťovnictví,30.52,Jablka konzumní,2014
4268,32552,"Profesní, vědecké a technické činnosti",30.52,Jablka konzumní,2014
4269,22947,Stavebnictví,30.52,Jablka konzumní,2014
4270,31302,Těžba a dobývání,30.52,Jablka konzumní,2014
4271,13969,"Ubytování, stravování a pohostinství",30.52,Jablka konzumní,2014
4272,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,30.52,Jablka konzumní,2014
4273,27572,Veřejná správa a obrana; povinné sociální zabezpečení,30.52,Jablka konzumní,2014
4274,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30.52,Jablka konzumní,2014
4275,25255,Vzdělávání,30.52,Jablka konzumní,2014
4276,24244,Zásobování vodou; činnosti související s odpady a sanacemi,30.52,Jablka konzumní,2014
4277,25767,Zdravotní a sociální péče,30.52,Jablka konzumní,2014
4278,21299,"Zemědělství, lesnictví, rybářství",30.52,Jablka konzumní,2014
4279,25702,Zpracovatelský průmysl,30.52,Jablka konzumní,2014
4280,25760,,30.52,Jablka konzumní,2014
4281,17201,Administrativní a podpůrné činnosti,8.50,Jogurt bílý netučný,2014
4282,22763,Činnosti v oblasti nemovitostí,8.50,Jogurt bílý netučný,2014
4283,23874,Doprava a skladování,8.50,Jogurt bílý netučný,2014
4284,47870,Informační a komunikační činnosti,8.50,Jogurt bílý netučný,2014
4285,21302,"Kulturní, zábavní a rekreační činnosti",8.50,Jogurt bílý netučný,2014
4286,20290,Ostatní činnosti,8.50,Jogurt bílý netučný,2014
4287,48260,Peněžnictví a pojišťovnictví,8.50,Jogurt bílý netučný,2014
4288,32552,"Profesní, vědecké a technické činnosti",8.50,Jogurt bílý netučný,2014
4289,22947,Stavebnictví,8.50,Jogurt bílý netučný,2014
4290,31302,Těžba a dobývání,8.50,Jogurt bílý netučný,2014
4291,13969,"Ubytování, stravování a pohostinství",8.50,Jogurt bílý netučný,2014
4292,23896,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,8.50,Jogurt bílý netučný,2014
4293,27572,Veřejná správa a obrana; povinné sociální zabezpečení,8.50,Jogurt bílý netučný,2014
4294,41094,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",8.50,Jogurt bílý netučný,2014
4295,25255,Vzdělávání,8.50,Jogurt bílý netučný,2014
4296,24244,Zásobování vodou; činnosti související s odpady a sanacemi,8.50,Jogurt bílý netučný,2014
4297,25767,Zdravotní a sociální péče,8.50,Jogurt bílý netučný,2014
4298,21299,"Zemědělství, lesnictví, rybářství",8.50,Jogurt bílý netučný,2014
4299,25702,Zpracovatelský průmysl,8.50,Jogurt bílý netučný,2014
